time,total_bw
2025-03-02 04:40:00,4860.0
2025-03-02 04:45:00,4847.0
2025-03-02 04:50:00,4769.0
2025-03-02 04:55:00,4755.0
2025-03-02 05:00:00,4692.0
2025-03-02 05:05:00,4678.0
2025-03-02 05:10:00,4667.0
2025-03-02 05:15:00,4688.0
2025-03-02 05:20:00,4731.0
2025-03-02 05:25:00,4781.0
2025-03-02 05:30:00,4807.0
2025-03-02 05:35:00,4966.0
2025-03-02 05:40:00,5056.0
2025-03-02 05:45:00,5162.0
2025-03-02 05:50:00,5277.0
2025-03-02 05:55:00,5494.0
2025-03-02 06:00:00,5798.0
2025-03-02 06:05:00,6166.0
2025-03-02 06:10:00,6469.0
2025-03-02 06:15:00,6863.0
2025-03-02 06:20:00,7243.0
2025-03-02 06:25:00,7640.0
2025-03-02 06:30:00,8187.0
2025-03-02 06:35:00,8850.0
2025-03-02 06:40:00,9495.0
2025-03-02 06:45:00,10236.0
2025-03-02 06:50:00,10997.0
2025-03-02 06:55:00,11817.0
2025-03-02 07:00:00,12938.0
2025-03-02 07:05:00,14167.0
2025-03-02 07:10:00,15312.0
2025-03-02 07:15:00,16397.0
2025-03-02 07:20:00,17438.0
2025-03-02 07:25:00,18569.0
2025-03-02 07:30:00,19763.0
2025-03-02 07:35:00,20954.0
2025-03-02 07:40:00,22047.0
2025-03-02 07:45:00,23107.0
2025-03-02 07:50:00,24305.0
2025-03-02 07:55:00,25548.0
2025-03-02 08:00:00,26890.0
2025-03-02 08:05:00,28301.0
2025-03-02 08:10:00,29417.0
2025-03-02 08:15:00,30358.0
2025-03-02 08:20:00,31417.0
2025-03-02 08:25:00,32298.0
2025-03-02 08:30:00,33162.0
2025-03-02 08:35:00,34227.0
2025-03-02 08:40:00,34964.0
2025-03-02 08:45:00,35666.0
2025-03-02 08:50:00,36217.0
2025-03-02 08:55:00,36435.0
2025-03-02 09:00:00,36503.0
2025-03-02 09:05:00,37309.0
2025-03-02 09:10:00,37958.0
2025-03-02 09:15:00,38474.0
2025-03-02 09:20:00,38710.0
2025-03-02 09:25:00,38958.0
2025-03-02 09:30:00,38179.0
2025-03-02 09:35:00,37514.0
2025-03-02 09:40:00,37438.0
2025-03-02 09:45:00,38108.0
2025-03-02 09:50:00,37846.0
2025-03-02 09:55:00,38130.0
2025-03-02 10:00:00,38531.0
2025-03-02 10:05:00,39714.0
2025-03-02 10:10:00,40064.0
2025-03-02 10:15:00,40299.0
2025-03-02 10:20:00,40394.0
2025-03-02 10:25:00,40682.0
2025-03-02 10:30:00,40140.0
2025-03-02 10:35:00,40647.0
2025-03-02 10:40:00,41039.0
2025-03-02 10:45:00,41960.0
2025-03-02 10:50:00,42120.0
2025-03-02 10:55:00,42529.0
2025-03-02 11:00:00,42818.0
2025-03-02 11:05:00,43275.0
2025-03-02 11:10:00,43604.0
2025-03-02 11:15:00,43637.0
2025-03-02 11:20:00,43938.0
2025-03-02 11:25:00,43871.0
2025-03-02 11:30:00,43945.0
2025-03-02 11:35:00,43989.0
2025-03-02 11:40:00,43814.0
2025-03-02 11:45:00,43695.0
