time,total_bw
2025-03-01 17:35:00,87402.0
2025-03-01 17:40:00,87888.0
2025-03-01 17:45:00,88332.0
2025-03-01 17:50:00,88020.0
2025-03-01 17:55:00,89446.0
2025-03-01 18:00:00,86593.0
2025-03-01 18:05:00,82955.0
2025-03-01 18:10:00,79015.0
2025-03-01 18:15:00,77320.0
2025-03-01 18:20:00,77956.0
2025-03-01 18:25:00,79065.0
2025-03-01 18:30:00,78009.0
2025-03-01 18:35:00,77783.0
2025-03-01 18:40:00,78379.0
2025-03-01 18:45:00,79992.0
2025-03-01 18:50:00,81523.0
2025-03-01 18:55:00,82185.0
2025-03-01 19:00:00,78866.0
2025-03-01 19:05:00,75831.0
2025-03-01 19:10:00,75280.0
2025-03-01 19:15:00,77355.0
2025-03-01 19:20:00,79184.0
2025-03-01 19:25:00,80825.0
2025-03-01 19:30:00,81925.0
2025-03-01 19:35:00,85394.0
2025-03-01 19:40:00,86325.0
2025-03-01 19:45:00,87067.0
2025-03-01 19:50:00,90853.0
2025-03-01 19:55:00,91404.0
2025-03-01 20:00:00,88908.0
2025-03-01 20:05:00,92285.0
2025-03-01 20:10:00,95468.0
2025-03-01 20:15:00,97498.0
2025-03-01 20:20:00,98365.0
2025-03-01 20:25:00,97815.0
2025-03-01 20:30:00,96547.0
2025-03-01 20:35:00,97030.0
2025-03-01 20:40:00,97035.0
2025-03-01 20:45:00,97838.0
2025-03-01 20:50:00,99321.0
2025-03-01 20:55:00,99860.0
2025-03-01 21:00:00,96378.0
2025-03-01 21:05:00,96625.0
2025-03-01 21:10:00,96510.0
2025-03-01 21:15:00,95892.0
2025-03-01 21:20:00,95735.0
2025-03-01 21:25:00,94788.0
2025-03-01 21:30:00,93886.0
2025-03-01 21:35:00,94394.0
2025-03-01 21:40:00,94596.0
2025-03-01 21:45:00,94084.0
2025-03-01 21:50:00,94010.0
2025-03-01 21:55:00,93848.0
2025-03-01 22:00:00,94242.0
2025-03-01 22:05:00,95449.0
2025-03-01 22:10:00,93883.0
2025-03-01 22:15:00,92049.0
2025-03-01 22:20:00,89721.0
2025-03-01 22:25:00,86150.0
2025-03-01 22:30:00,84931.0
2025-03-01 22:35:00,85246.0
2025-03-01 22:40:00,82911.0
2025-03-01 22:45:00,79210.0
2025-03-01 22:50:00,75416.0
2025-03-01 22:55:00,79038.0
2025-03-01 23:00:00,88335.0
2025-03-01 23:05:00,91227.0
2025-03-01 23:10:00,92252.0
2025-03-01 23:15:00,90586.0
2025-03-01 23:20:00,88861.0
2025-03-01 23:25:00,87807.0
2025-03-01 23:30:00,90423.0
2025-03-01 23:35:00,88398.0
2025-03-01 23:40:00,85595.0
2025-03-01 23:45:00,82133.0
2025-03-01 23:50:00,78712.0
2025-03-01 23:55:00,71427.0
2025-03-02 00:00:00,71666.0
2025-03-02 00:05:00,67131.0
2025-03-02 00:10:00,61475.0
2025-03-02 00:15:00,55665.0
2025-03-02 00:20:00,50511.0
2025-03-02 00:25:00,45339.0
2025-03-02 00:30:00,40970.0
2025-03-02 00:35:00,35941.0
2025-03-02 00:40:00,33239.0
2025-03-02 00:45:00,29798.0
2025-03-02 00:50:00,26544.0
2025-03-02 00:55:00,23457.0
2025-03-02 01:00:00,22037.0
2025-03-02 01:05:00,20765.0
2025-03-02 01:10:00,19565.0
2025-03-02 01:15:00,18182.0
2025-03-02 01:20:00,17498.0
2025-03-02 01:25:00,16866.0
2025-03-02 01:30:00,15954.0
2025-03-02 01:35:00,15040.0
2025-03-02 01:40:00,14298.0
2025-03-02 01:45:00,13600.0
2025-03-02 01:50:00,13131.0
2025-03-02 01:55:00,12428.0
2025-03-02 02:00:00,11714.0
2025-03-02 02:05:00,11078.0
2025-03-02 02:10:00,10528.0
2025-03-02 02:15:00,10148.0
2025-03-02 02:20:00,10001.0
2025-03-02 02:25:00,9701.0
2025-03-02 02:30:00,9568.0
2025-03-02 02:35:00,9443.0
2025-03-02 02:40:00,9434.0
2025-03-02 02:45:00,9477.0
2025-03-02 02:50:00,9259.0
2025-03-02 02:55:00,8898.0
2025-03-02 03:00:00,8732.0
2025-03-02 03:05:00,8567.0
2025-03-02 03:10:00,8431.0
2025-03-02 03:15:00,8509.0
2025-03-02 03:20:00,8576.0
2025-03-02 03:25:00,8530.0
2025-03-02 03:30:00,8283.0
2025-03-02 03:35:00,8228.0
2025-03-02 03:40:00,8332.0
2025-03-02 03:45:00,8287.0
2025-03-02 03:50:00,8176.0
2025-03-02 03:55:00,8079.0
2025-03-02 04:00:00,8099.0
2025-03-02 04:05:00,7916.0
2025-03-02 04:10:00,7841.0
2025-03-02 04:15:00,7763.0
2025-03-02 04:20:00,7736.0
2025-03-02 04:25:00,7842.0
2025-03-02 04:30:00,7963.0
2025-03-02 04:35:00,7906.0
2025-03-02 04:40:00,7875.0
2025-03-02 04:45:00,7963.0
2025-03-02 04:50:00,7922.0
2025-03-02 04:55:00,8069.0
2025-03-02 05:00:00,8276.0
2025-03-02 05:05:00,8490.0
2025-03-02 05:10:00,8592.0
2025-03-02 05:15:00,8742.0
2025-03-02 05:20:00,9040.0
2025-03-02 05:25:00,9348.0
2025-03-02 05:30:00,9612.0
2025-03-02 05:35:00,9997.0
2025-03-02 05:40:00,10193.0
2025-03-02 05:45:00,10602.0
2025-03-02 05:50:00,10973.0
2025-03-02 05:55:00,13388.0
2025-03-02 06:00:00,30485.0
2025-03-02 06:05:00,28018.0
2025-03-02 06:10:00,21712.0
2025-03-02 06:15:00,20084.0
2025-03-02 06:20:00,19355.0
2025-03-02 06:25:00,19239.0
2025-03-02 06:30:00,19331.0
2025-03-02 06:35:00,19627.0
2025-03-02 06:40:00,20403.0
2025-03-02 06:45:00,20956.0
2025-03-02 06:50:00,22079.0
2025-03-02 06:55:00,22905.0
2025-03-02 07:00:00,23740.0
2025-03-02 07:05:00,24139.0
2025-03-02 07:10:00,25131.0
2025-03-02 07:15:00,26103.0
2025-03-02 07:20:00,27647.0
2025-03-02 07:25:00,28512.0
2025-03-02 07:30:00,29536.0
2025-03-02 07:35:00,31040.0
2025-03-02 07:40:00,33034.0
2025-03-02 07:45:00,34698.0
2025-03-02 07:50:00,36520.0
2025-03-02 07:55:00,38032.0
2025-03-02 08:00:00,37386.0
2025-03-02 08:05:00,38858.0
2025-03-02 08:10:00,40995.0
2025-03-02 08:15:00,43880.0
2025-03-02 08:20:00,46435.0
2025-03-02 08:25:00,48606.0
2025-03-02 08:30:00,52564.0
2025-03-02 08:35:00,57289.0
2025-03-02 08:40:00,62301.0
2025-03-02 08:45:00,66427.0
2025-03-02 08:50:00,69604.0
2025-03-02 08:55:00,73481.0
2025-03-02 09:00:00,81140.0
2025-03-02 09:05:00,88429.0
2025-03-02 09:10:00,91472.0
2025-03-02 09:15:00,92168.0
2025-03-02 09:20:00,92539.0
2025-03-02 09:25:00,92633.0
2025-03-02 09:30:00,90497.0
2025-03-02 09:35:00,90438.0
2025-03-02 09:40:00,90454.0
2025-03-02 09:45:00,89273.0
2025-03-02 09:50:00,88360.0
2025-03-02 09:55:00,88368.0
2025-03-02 10:00:00,89598.0
2025-03-02 10:05:00,90519.0
2025-03-02 10:10:00,89232.0
2025-03-02 10:15:00,89805.0
2025-03-02 10:20:00,91071.0
2025-03-02 10:25:00,90552.0
2025-03-02 10:30:00,91069.0
2025-03-02 10:35:00,97406.0
2025-03-02 10:40:00,101234.0
2025-03-02 10:45:00,99357.0
2025-03-02 10:50:00,97795.0
2025-03-02 10:55:00,94110.0
2025-03-02 11:00:00,84576.0
2025-03-02 11:05:00,82323.0
2025-03-02 11:10:00,81287.0
2025-03-02 11:15:00,81774.0
2025-03-02 11:20:00,80522.0
2025-03-02 11:25:00,79275.0
2025-03-02 11:30:00,79398.0
2025-03-02 11:35:00,79561.0
2025-03-02 11:40:00,77297.0
2025-03-02 11:45:00,76927.0
2025-03-02 11:50:00,77960.0
2025-03-02 11:55:00,77860.0
2025-03-02 12:00:00,76583.0
2025-03-02 12:05:00,76329.0
2025-03-02 12:10:00,76684.0
2025-03-02 12:15:00,77284.0
2025-03-02 12:20:00,78533.0
2025-03-02 12:25:00,78783.0
2025-03-02 12:30:00,79404.0
2025-03-02 12:35:00,78315.0
2025-03-02 12:40:00,76406.0
2025-03-02 12:45:00,75408.0
